noise_strength,eve_rate,qber_mean
0.0300,0.1425,0.095135
0.0300,0.1500,0.093944
0.0300,0.1575,0.111220
0.0300,0.1650,0.119364
0.0300,0.1725,0.117086
0.0300,0.1800,0.119021
0.0300,0.1875,0.114373
0.0300,0.1950,0.124244
0.0300,0.2025,0.134089
0.0300,0.2100,0.139204
0.0300,0.2175,0.135759
0.0300,0.2250,0.143325
0.0300,0.2325,0.147318
0.0300,0.2400,0.137026
0.0300,0.2475,0.140339
0.0300,0.2550,0.141753
0.0300,0.2625,0.163976
0.0300,0.2700,0.152238
0.0300,0.2775,0.173785
0.0300,0.2850,0.162126
0.0300,0.2925,0.162689
0.0300,0.3000,0.171943
0.0320,0.0000,0.030172
0.0320,0.0075,0.034520
0.0320,0.0150,0.038936
0.0320,0.0225,0.043965
0.0320,0.0300,0.049244
0.0320,0.0375,0.055405
0.0320,0.0450,0.054152
0.0320,0.0525,0.055585
0.0320,0.0600,0.057645
0.0320,0.0675,0.059979
0.0320,0.0750,0.069086
0.0320,0.0825,0.070735
0.0320,0.0900,0.074118
0.0320,0.0975,0.085762
0.0320,0.1050,0.082682
0.0320,0.1125,0.078842
0.0320,0.1200,0.081800
0.0320,0.1275,0.091505
0.0320,0.1350,0.095238
0.0320,0.1425,0.097311
0.0320,0.1500,0.097932
0.0320,0.1575,0.116033
0.0320,0.1650,0.109005
0.0320,0.1725,0.101220
0.0320,0.1800,0.111635
0.0320,0.1875,0.115075
0.0320,0.1950,0.125573
0.0320,0.2025,0.116354
0.0320,0.2100,0.132289
0.0320,0.2175,0.130080
0.0320,0.2250,0.135214
0.0320,0.2325,0.146233
0.0320,0.2400,0.142128
0.0320,0.2475,0.145018
0.0320,0.2550,0.154223
0.0320,0.2625,0.152879
0.0320,0.2700,0.150600
0.0320,0.2775,0.161280
0.0320,0.2850,0.168311
0.0320,0.2925,0.169476
0.0320,0.3000,0.159365
0.0340,0.0000,0.032337
0.0340,0.0075,0.039012
0.0340,0.0150,0.038586
0.0340,0.0225,0.043234
0.0340,0.0300,0.048892
0.0340,0.0375,0.048756
0.0340,0.0450,0.056766
0.0340,0.0525,0.059774
0.0340,0.0600,0.059580
0.0340,0.0675,0.065481
0.0340,0.0750,0.066587
0.0340,0.0825,0.074085
0.0340,0.0900,0.072598
0.0340,0.0975,0.081411
0.0340,0.1050,0.081143
0.0340,0.1125,0.082813
0.0340,0.1200,0.092271
0.0340,0.1275,0.094225
0.0340,0.1350,0.093962
0.0340,0.1425,0.095071
0.0340,0.1500,0.108957
0.0340,0.1575,0.107056
0.0340,0.1650,0.106237
0.0340,0.1725,0.111977
0.0340,0.1800,0.115608
0.0340,0.1875,0.109822
0.0340,0.1950,0.115724
0.0340,0.2025,0.125263
0.0340,0.2100,0.125101
0.0340,0.2175,0.134761
0.0340,0.2250,0.145978
0.0340,0.2325,0.143989
0.0340,0.2400,0.161212
0.0340,0.2475,0.155799
0.0340,0.2550,0.159540
0.0340,0.2625,0.163435
0.0340,0.2700,0.160218
0.0340,0.2775,0.167492
0.0340,0.2850,0.156313
0.0340,0.2925,0.159697
0.0340,0.3000,0.171943
0.0360,0.0000,0.033505
0.0360,0.0075,0.035763
0.0360,0.0150,0.042334
0.0360,0.0225,0.042389
0.0360,0.0300,0.045589
0.0360,0.0375,0.048346
0.0360,0.0450,0.057294
0.0360,0.0525,0.062131
0.0360,0.0600,0.058616
0.0360,0.0675,0.071987
0.0360,0.0750,0.059577
0.0360,0.0825,0.070411
0.0360,0.0900,0.079386
0.0360,0.0975,0.079122
0.0360,0.1050,0.086973
0.0360,0.1125,0.081510
0.0360,0.1200,0.096748
0.0360,0.1275,0.098664
0.0360,0.1350,0.091531
0.0360,0.1425,0.095700
0.0360,0.1500,0.097216
0.0360,0.1575,0.106762
0.0360,0.1650,0.107802
0.0360,0.1725,0.118942
0.0360,0.1800,0.114504
0.0360,0.1875,0.126622
0.0360,0.1950,0.126058
0.0360,0.2025,0.125414
0.0360,0.2100,0.122146
0.0360,0.2175,0.130962
0.0360,0.2250,0.145462
0.0360,0.2325,0.140738
0.0360,0.2400,0.151207
0.0360,0.2475,0.143425
0.0360,0.2550,0.154097
0.0360,0.2625,0.148416
0.0360,0.2700,0.158093
0.0360,0.2775,0.159801
0.0360,0.2850,0.158104
0.0360,0.2925,0.181118
0.0360,0.3000,0.173249
0.0380,0.0000,0.036452
0.0380,0.0075,0.043612
0.0380,0.0150,0.046909
0.0380,0.0225,0.045700
0.0380,0.0300,0.052223
0.0380,0.0375,0.051821
0.0380,0.0450,0.061014
0.0380,0.0525,0.059863
0.0380,0.0600,0.068832
0.0380,0.0675,0.071506
0.0380,0.0750,0.062144
0.0380,0.0825,0.080287
0.0380,0.0900,0.080939
0.0380,0.0975,0.087393
0.0380,0.1050,0.073934
0.0380,0.1125,0.079334
0.0380,0.1200,0.088946
0.0380,0.1275,0.092983
0.0380,0.1350,0.088804
0.0380,0.1425,0.109069
0.0380,0.1500,0.110433
0.0380,0.1575,0.107203
0.0380,0.1650,0.106742
0.0380,0.1725,0.105060
0.0380,0.1800,0.123698
0.0380,0.1875,0.132207
0.0380,0.1950,0.116351
0.0380,0.2025,0.135260
0.0380,0.2100,0.129588
0.0380,0.2175,0.134634
0.0380,0.2250,0.138678
0.0380,0.2325,0.151126
0.0380,0.2400,0.151947
0.0380,0.2475,0.152032
0.0380,0.2550,0.152652
0.0380,0.2625,0.154413
0.0380,0.2700,0.164244
0.0380,0.2775,0.162628
0.0380,0.2850,0.165319
0.0380,0.2925,0.169736
0.0380,0.3000,0.192323
0.0400,0.0000,0.038352
0.0400,0.0075,0.040017
0.0400,0.0150,0.048618
0.0400,0.0225,0.050030
0.0400,0.0300,0.048066
0.0400,0.0375,0.059896
0.0400,0.0450,0.062026
0.0400,0.0525,0.057463
0.0400,0.0600,0.066890
0.0400,0.0675,0.075210
0.0400,0.0750,0.071578
0.0400,0.0825,0.064225
0.0400,0.0900,0.084330
0.0400,0.0975,0.092968
0.0400,0.1050,0.079572
0.0400,0.1125,0.087686
0.0400,0.1200,0.094900
0.0400,0.1275,0.092521
0.0400,0.1350,0.089835
0.0400,0.1425,0.115356
0.0400,0.1500,0.116491
0.0400,0.1575,0.111071
0.0400,0.1650,0.102121
0.0400,0.1725,0.122340
0.0400,0.1800,0.125268
0.0400,0.1875,0.129108
0.0400,0.1950,0.123895
0.0400,0.2025,0.131641
0.0400,0.2100,0.144315
0.0400,0.2175,0.137840
0.0400,0.2250,0.149685
0.0400,0.2325,0.135701
0.0400,0.2400,0.156728
0.0400,0.2475,0.142508
0.0400,0.2550,0.153749
0.0400,0.2625,0.146779
0.0400,0.2700,0.162390
0.0400,0.2775,0.160140
0.0400,0.2850,0.165384
0.0400,0.2925,0.185891
0.0400,0.3000,0.183192
0.0420,0.0000,0.042434
0.0420,0.0075,0.044769
0.0420,0.0150,0.047430
0.0420,0.0225,0.046305
0.0420,0.0300,0.054338
0.0420,0.0375,0.055875
0.0420,0.0450,0.058791
0.0420,0.0525,0.069345
0.0420,0.0600,0.071071
0.0420,0.0675,0.069259
0.0420,0.0750,0.073857
0.0420,0.0825,0.083748
0.0420,0.0900,0.080577
0.0420,0.0975,0.077234
0.0420,0.1050,0.085911
0.0420,0.1125,0.102065
0.0420,0.1200,0.103561
0.0420,0.1275,0.102255
0.0420,0.1350,0.106089
0.0420,0.1425,0.108203
0.0420,0.1500,0.100418
0.0420,0.1575,0.109622
0.0420,0.1650,0.119570
0.0420,0.1725,0.106200
0.0420,0.1800,0.127858
0.0420,0.1875,0.119015
0.0420,0.1950,0.128253
0.0420,0.2025,0.138309
0.0420,0.2100,0.137454
0.0420,0.2175,0.136329
0.0420,0.2250,0.143054
0.0420,0.2325,0.148381
0.0420,0.2400,0.146070
0.0420,0.2475,0.137556
0.0420,0.2550,0.152112
0.0420,0.2625,0.169148
0.0420,0.2700,0.161794
0.0420,0.2775,0.166966
0.0420,0.2850,0.169935
0.0420,0.2925,0.180724
0.0420,0.3000,0.179198
0.0440,0.0000,0.042490
0.0440,0.0075,0.043290
0.0440,0.0150,0.050780
0.0440,0.0225,0.054148
0.0440,0.0300,0.056349
0.0440,0.0375,0.054363
0.0440,0.0450,0.063447
0.0440,0.0525,0.063037
0.0440,0.0600,0.068101
0.0440,0.0675,0.074709
0.0440,0.0750,0.071549
0.0440,0.0825,0.085760
0.0440,0.0900,0.080837
0.0440,0.0975,0.088730
0.0440,0.1050,0.097990
0.0440,0.1125,0.089930
0.0440,0.1200,0.099114
0.0440,0.1275,0.097242
0.0440,0.1350,0.102467
0.0440,0.1425,0.110534
0.0440,0.1500,0.113581
0.0440,0.1575,0.121569
0.0440,0.1650,0.118129
0.0440,0.1725,0.127452
0.0440,0.1800,0.127954
0.0440,0.1875,0.120831
0.0440,0.1950,0.140627
0.0440,0.2025,0.130673
0.0440,0.2100,0.146607
0.0440,0.2175,0.143519
0.0440,0.2250,0.139102
0.0440,0.2325,0.150782
0.0440,0.2400,0.149585
0.0440,0.2475,0.160156
0.0440,0.2550,0.160071
0.0440,0.2625,0.167170
0.0440,0.2700,0.161886
0.0440,0.2775,0.184270
0.0440,0.2850,0.163465
0.0440,0.2925,0.173748
0.0440,0.3000,0.183147
0.0460,0.0000,0.041136
0.0460,0.0075,0.039965
0.0460,0.0150,0.050687
0.0460,0.0225,0.051503
0.0460,0.0300,0.048657
0.0460,0.0375,0.066551
0.0460,0.0450,0.058389
0.0460,0.0525,0.068342
0.0460,0.0600,0.066466
0.0460,0.0675,0.079400
0.0460,0.0750,0.076193
0.0460,0.0825,0.079710
0.0460,0.0900,0.086256
0.0460,0.0975,0.081227
0.0460,0.1050,0.087577
0.0460,0.1125,0.092175
0.0460,0.1200,0.102588
0.0460,0.1275,0.103053
0.0460,0.1350,0.099583
0.0460,0.1425,0.115727
0.0460,0.1500,0.121028
0.0460,0.1575,0.115057
0.0460,0.1650,0.124032
0.0460,0.1725,0.113597
0.0460,0.1800,0.130501
0.0460,0.1875,0.127469
0.0460,0.1950,0.137219
0.0460,0.2025,0.138174
0.0460,0.2100,0.134468
0.0460,0.2175,0.141418
0.0460,0.2250,0.145996
0.0460,0.2325,0.139343
0.0460,0.2400,0.153046
0.0460,0.2475,0.138479
0.0460,0.2550,0.167335
0.0460,0.2625,0.162450
0.0460,0.2700,0.165835
0.0460,0.2775,0.163472
0.0460,0.2850,0.161100
0.0460,0.2925,0.177113
0.0460,0.3000,0.171039
0.0480,0.0000,0.044945
0.0480,0.0075,0.053489
0.0480,0.0150,0.057641
0.0480,0.0225,0.053693
0.0480,0.0300,0.058493
0.0480,0.0375,0.060973
0.0480,0.0450,0.059276
0.0480,0.0525,0.068082
0.0480,0.0600,0.077136
0.0480,0.0675,0.074872
0.0480,0.0750,0.080467
0.0480,0.0825,0.091058
0.0480,0.0900,0.073852
0.0480,0.0975,0.092116
0.0480,0.1050,0.102193
0.0480,0.1125,0.085749
0.0480,0.1200,0.093808
0.0480,0.1275,0.103663
0.0480,0.1350,0.099721
0.0480,0.1425,0.113445
0.0480,0.1500,0.115907
0.0480,0.1575,0.125236
0.0480,0.1650,0.119125
0.0480,0.1725,0.132898
0.0480,0.1800,0.135832
0.0480,0.1875,0.135846
0.0480,0.1950,0.126802
0.0480,0.2025,0.135791
0.0480,0.2100,0.139987
0.0480,0.2175,0.139855
0.0480,0.2250,0.145697
0.0480,0.2325,0.142998
0.0480,0.2400,0.145470
0.0480,0.2475,0.174931
0.0480,0.2550,0.147379
0.0480,0.2625,0.164674
0.0480,0.2700,0.156005
0.0480,0.2775,0.173111
0.0480,0.2850,0.172863
0.0480,0.2925,0.171539
0.0480,0.3000,0.184180
0.0500,0.0000,0.052169
0.0500,0.0075,0.048936
0.0500,0.0150,0.057420
0.0500,0.0225,0.047735
0.0500,0.0300,0.067498
0.0500,0.0375,0.069183
0.0500,0.0450,0.066828
0.0500,0.0525,0.080078
0.0500,0.0600,0.069590
0.0500,0.0675,0.073105
0.0500,0.0750,0.077737
0.0500,0.0825,0.085932
0.0500,0.0900,0.088084
0.0500,0.0975,0.099454
0.0500,0.1050,0.094122
0.0500,0.1125,0.089821
0.0500,0.1200,0.096060
0.0500,0.1275,0.097088
0.0500,0.1350,0.109735
0.0500,0.1425,0.108814
0.0500,0.1500,0.114895
0.0500,0.1575,0.105628
0.0500,0.1650,0.124530
0.0500,0.1725,0.117394
0.0500,0.1800,0.135473
0.0500,0.1875,0.133400
0.0500,0.1950,0.144908
0.0500,0.2025,0.142192
0.0500,0.2100,0.147064
0.0500,0.2175,0.131920
0.0500,0.2250,0.142460
0.0500,0.2325,0.159381
0.0500,0.2400,0.148278
0.0500,0.2475,0.164303
0.0500,0.2550,0.161657
0.0500,0.2625,0.164755
0.0500,0.2700,0.169818
0.0500,0.2775,0.171731
0.0500,0.2850,0.174728
0.0500,0.2925,0.175726
0.0500,0.3000,0.176741
0.0520,0.0000,0.041623
0.0520,0.0075,0.058875
0.0520,0.0150,0.058569
0.0520,0.0225,0.069513
0.0520,0.0300,0.066466
0.0520,0.0375,0.073985
0.0520,0.0450,0.057005
0.0520,0.0525,0.075361
0.0520,0.0600,0.067968
0.0520,0.0675,0.077686
0.0520,0.0750,0.090500
0.0520,0.0825,0.093628
0.0520,0.0900,0.101211
0.0520,0.0975,0.087849
0.0520,0.1050,0.089465
0.0520,0.1125,0.096845
0.0520,0.1200,0.105348
0.0520,0.1275,0.101966
0.0520,0.1350,0.104917
0.0520,0.1425,0.111827
0.0520,0.1500,0.118972
0.0520,0.1575,0.118242
0.0520,0.1650,0.113042
0.0520,0.1725,0.123870
0.0520,0.1800,0.125557
0.0520,0.1875,0.129642
0.0520,0.1950,0.137387
0.0520,0.2025,0.153882
0.0520,0.2100,0.138208
0.0520,0.2175,0.138211
0.0520,0.2250,0.158718
0.0520,0.2325,0.163461
0.0520,0.2400,0.163729
0.0520,0.2475,0.154600
0.0520,0.2550,0.156196
0.0520,0.2625,0.168632
0.0520,0.2700,0.169478
0.0520,0.2775,0.169556
0.0520,0.2850,0.175910
0.0520,0.2925,0.183144
0.0520,0.3000,0.194790
0.0540,0.0000,0.042476
0.0540,0.0075,0.049181
0.0540,0.0150,0.053947
0.0540,0.0225,0.054367
0.0540,0.0300,0.054772
0.0540,0.0375,0.063674
0.0540,0.0450,0.068949
0.0540,0.0525,0.066219
0.0540,0.0600,0.078356
0.0540,0.0675,0.083171
0.0540,0.0750,0.090464
0.0540,0.0825,0.088554
0.0540,0.0900,0.097676
0.0540,0.0975,0.099459
0.0540,0.1050,0.107508
0.0540,0.1125,0.101169
0.0540,0.1200,0.099966
0.0540,0.1275,0.105197
0.0540,0.1350,0.103958
0.0540,0.1425,0.113718
0.0540,0.1500,0.105684
0.0540,0.1575,0.113734
0.0540,0.1650,0.122173
0.0540,0.1725,0.123978
0.0540,0.1800,0.125329
0.0540,0.1875,0.135652
0.0540,0.1950,0.141619
0.0540,0.2025,0.150863
0.0540,0.2100,0.143668
0.0540,0.2175,0.143136
0.0540,0.2250,0.144693
0.0540,0.2325,0.146879
0.0540,0.2400,0.153215
0.0540,0.2475,0.158710
0.0540,0.2550,0.160903
0.0540,0.2625,0.167974
0.0540,0.2700,0.181381
0.0540,0.2775,0.173649
0.0540,0.2850,0.175665
0.0540,0.2925,0.196084
0.0540,0.3000,0.185843
0.0560,0.0000,0.052199
0.0560,0.0075,0.061619
0.0560,0.0150,0.053734
0.0560,0.0225,0.077572
0.0560,0.0300,0.063742
0.0560,0.0375,0.075267
0.0560,0.0450,0.068360
0.0560,0.0525,0.079665
0.0560,0.0600,0.074449
0.0560,0.0675,0.085475
0.0560,0.0750,0.090101
0.0560,0.0825,0.084661
0.0560,0.0900,0.091353
0.0560,0.0975,0.090384
0.0560,0.1050,0.091609
0.0560,0.1125,0.102721
0.0560,0.1200,0.109014
0.0560,0.1275,0.110653
0.0560,0.1350,0.113341
0.0560,0.1425,0.117694
0.0560,0.1500,0.130091
0.0560,0.1575,0.110856
0.0560,0.1650,0.126405
0.0560,0.1725,0.133960
0.0560,0.1800,0.128589
0.0560,0.1875,0.133706
0.0560,0.1950,0.131913
0.0560,0.2025,0.148779
0.0560,0.2100,0.137802
0.0560,0.2175,0.144563
0.0560,0.2250,0.148329
0.0560,0.2325,0.167031
0.0560,0.2400,0.148982
0.0560,0.2475,0.156540
0.0560,0.2550,0.156291
0.0560,0.2625,0.160922
0.0560,0.2700,0.174612
0.0560,0.2775,0.172900
0.0560,0.2850,0.184177
0.0560,0.2925,0.175407
0.0560,0.3000,0.190689
0.0580,0.0000,0.051795
0.0580,0.0075,0.064500
0.0580,0.0150,0.050140
0.0580,0.0225,0.061580
0.0580,0.0300,0.070586
0.0580,0.0375,0.066917
0.0580,0.0450,0.071737
0.0580,0.0525,0.072622
0.0580,0.0600,0.074787
0.0580,0.0675,0.082733
0.0580,0.0750,0.091801
0.0580,0.0825,0.082202
0.0580,0.0900,0.103010
0.0580,0.0975,0.106839
0.0580,0.1050,0.095656
0.0580,0.1125,0.106700
0.0580,0.1200,0.108442
0.0580,0.1275,0.117871
0.0580,0.1350,0.117635
0.0580,0.1425,0.111823
0.0580,0.1500,0.121605
0.0580,0.1575,0.130353
0.0580,0.1650,0.123008
0.0580,0.1725,0.131361
0.0580,0.1800,0.122222
0.0580,0.1875,0.133176
0.0580,0.1950,0.139719
0.0580,0.2025,0.150962
0.0580,0.2100,0.147652
0.0580,0.2175,0.156605
0.0580,0.2250,0.158852
0.0580,0.2325,0.176778
0.0580,0.2400,0.171873
0.0580,0.2475,0.156737
0.0580,0.2550,0.172841
0.0580,0.2625,0.164625
0.0580,0.2700,0.167688
0.0580,0.2775,0.189897
0.0580,0.2850,0.186450
0.0580,0.2925,0.193136
0.0580,0.3000,0.199071
0.0600,0.0000,0.053776
0.0600,0.0075,0.069489
0.0600,0.0150,0.064171
0.0600,0.0225,0.068703
0.0600,0.0300,0.073225
0.0600,0.0375,0.076459
0.0600,0.0450,0.075840
0.0600,0.0525,0.079061
0.0600,0.0600,0.079988
0.0600,0.0675,0.089361
0.0600,0.0750,0.099508
0.0600,0.0825,0.088536
0.0600,0.0900,0.100551
0.0600,0.0975,0.092271
0.0600,0.1050,0.108491
0.0600,0.1125,0.102668
0.0600,0.1200,0.125845
0.0600,0.1275,0.101437
0.0600,0.1350,0.117596
0.0600,0.1425,0.107556
0.0600,0.1500,0.123643
0.0600,0.1575,0.130822
0.0600,0.1650,0.133286
0.0600,0.1725,0.128723
0.0600,0.1800,0.131833
0.0600,0.1875,0.138052
0.0600,0.1950,0.139136
0.0600,0.2025,0.145819
0.0600,0.2100,0.143454
0.0600,0.2175,0.152130
0.0600,0.2250,0.145096
0.0600,0.2325,0.145941
0.0600,0.2400,0.163502
0.0600,0.2475,0.174159
0.0600,0.2550,0.171810
0.0600,0.2625,0.171127
0.0600,0.2700,0.193343
0.0600,0.2775,0.178585
0.0600,0.2850,0.182702
0.0600,0.2925,0.193411
0.0600,0.3000,0.190574
