noise_strength,eve_rate,qber_mean,iab_mean,iae_mean,skr_mean
0.0500,0.0900,0.085795,0.157440,0.229803,0.005790
0.0500,0.0975,0.088576,0.143864,0.218432,0.001864
0.0500,0.1050,0.108313,0.133734,0.240869,0.000983
0.0500,0.1125,0.096334,0.145493,0.234157,0.000000
0.0500,0.1200,0.091738,0.147666,0.229102,0.000717
0.0500,0.1275,0.108432,0.135302,0.246188,0.000000
0.0500,0.1350,0.105975,0.140894,0.248758,0.000055
0.0500,0.1425,0.107872,0.136293,0.244263,0.000629
0.0500,0.1500,0.104042,0.135438,0.237226,0.002282
0.0500,0.1575,0.111691,0.130289,0.241361,0.000000
0.0500,0.1650,0.128523,0.116728,0.253774,0.000000
0.0500,0.1725,0.122038,0.122313,0.248345,0.000000
0.0500,0.1800,0.126440,0.121927,0.258186,0.000000
0.0500,0.1875,0.130902,0.114327,0.247875,0.000000
0.0500,0.1950,0.132724,0.116532,0.254629,0.000000
0.0500,0.2025,0.133371,0.114242,0.247023,0.000000
0.0500,0.2100,0.153742,0.099099,0.251018,0.000000
0.0500,0.2175,0.136488,0.115993,0.254510,0.000000
0.0500,0.2250,0.144895,0.104614,0.253311,0.000000
0.0500,0.2325,0.155684,0.099349,0.249787,0.000000
0.0500,0.2400,0.160293,0.098739,0.258207,0.000000
0.0500,0.2475,0.156451,0.099782,0.252408,0.000000
0.0500,0.2550,0.160323,0.097760,0.249511,0.000000
0.0500,0.2625,0.167330,0.091761,0.243884,0.000000
0.0500,0.2700,0.168582,0.093245,0.250004,0.000000
0.0500,0.2775,0.170239,0.089805,0.249506,0.000000
0.0500,0.2850,0.167383,0.091892,0.254891,0.000000
0.0500,0.2925,0.177008,0.085562,0.235540,0.000000
0.0500,0.3000,0.178861,0.087463,0.249546,0.000000
0.0550,0.0000,0.047820,0.196242,0.166252,0.044809
0.0550,0.0075,0.047201,0.187941,0.161325,0.034478
0.0550,0.0150,0.056026,0.185282,0.181952,0.023572
0.0550,0.0225,0.063866,0.170902,0.188372,0.019499
0.0550,0.0300,0.056333,0.178896,0.177017,0.023198
0.0550,0.0375,0.068030,0.173697,0.202476,0.014449
0.0550,0.0450,0.065411,0.170068,0.194495,0.011901
0.0550,0.0525,0.083565,0.152029,0.218294,0.000327
0.0550,0.0600,0.081637,0.157924,0.216580,0.001757
0.0550,0.0675,0.087113,0.154440,0.228724,0.003657
0.0550,0.0750,0.087896,0.151164,0.228113,0.000000
0.0550,0.0825,0.080417,0.159582,0.222386,0.001216
0.0550,0.0900,0.089267,0.151973,0.234910,0.000000
0.0550,0.0975,0.095861,0.142421,0.227758,0.000181
0.0550,0.1050,0.098841,0.143706,0.233296,0.000099
0.0550,0.1125,0.099023,0.146233,0.244069,0.000000
0.0550,0.1200,0.107893,0.137678,0.249515,0.000000
0.0550,0.1275,0.112223,0.134053,0.249805,0.000000
0.0550,0.1350,0.112662,0.134265,0.248161,0.001091
0.0550,0.1425,0.116100,0.124909,0.242955,0.000000
0.0550,0.1500,0.114706,0.125787,0.241204,0.000000
0.0550,0.1575,0.133795,0.116322,0.257490,0.000000
0.0550,0.1650,0.113828,0.130210,0.242525,0.000435
0.0550,0.1725,0.129916,0.116289,0.252324,0.000000
0.0550,0.1800,0.134443,0.118513,0.258005,0.000000
0.0550,0.1875,0.140454,0.110351,0.258011,0.000000
0.0550,0.1950,0.142277,0.104269,0.246285,0.000000
0.0550,0.2025,0.153386,0.098133,0.242057,0.000000
0.0550,0.2100,0.138353,0.113363,0.260158,0.000000
0.0550,0.2175,0.151883,0.105834,0.261090,0.000000
0.0550,0.2250,0.151628,0.107505,0.257391,0.000000
0.0550,0.2325,0.166772,0.094700,0.254339,0.000000
0.0550,0.2400,0.160658,0.095213,0.246961,0.000000
0.0550,0.2475,0.163014,0.095056,0.255065,0.000000
0.0550,0.2550,0.160107,0.095516,0.252263,0.000000
0.0550,0.2625,0.165752,0.093891,0.251803,0.000000
0.0550,0.2700,0.172014,0.091052,0.254831,0.000000
0.0550,0.2775,0.173861,0.089831,0.251421,0.000000
0.0550,0.2850,0.184115,0.082450,0.240934,0.000000
0.0550,0.2925,0.178661,0.084900,0.235906,0.000000
0.0550,0.3000,0.198412,0.077750,0.230643,0.000000
0.0600,0.0000,0.057818,0.185423,0.186864,0.022230
0.0600,0.0075,0.063081,0.177170,0.193977,0.015181
0.0600,0.0150,0.059124,0.181563,0.189410,0.013535
0.0600,0.0225,0.075769,0.165442,0.218994,0.000427
0.0600,0.0300,0.072999,0.165541,0.203051,0.011706
0.0600,0.0375,0.073351,0.165027,0.207155,0.009039
0.0600,0.0450,0.076421,0.162040,0.207053,0.010260
0.0600,0.0525,0.087558,0.151417,0.223369,0.002898
0.0600,0.0600,0.082290,0.156118,0.221909,0.001689
0.0600,0.0675,0.080245,0.161148,0.224023,0.003002
0.0600,0.0750,0.088416,0.152662,0.234725,0.000000
0.0600,0.0825,0.095094,0.144368,0.229995,0.000118
0.0600,0.0900,0.094212,0.143791,0.229797,0.000000
0.0600,0.0975,0.100817,0.140590,0.240458,0.000000
0.0600,0.1050,0.110027,0.132873,0.248508,0.000000
0.0600,0.1125,0.107654,0.133563,0.246967,0.000000
0.0600,0.1200,0.120347,0.125981,0.255989,0.000000
0.0600,0.1275,0.122846,0.120955,0.251264,0.000000
0.0600,0.1350,0.128929,0.119026,0.255772,0.000000
0.0600,0.1425,0.134439,0.115572,0.258807,0.000000
0.0600,0.1500,0.117165,0.133485,0.258522,0.001158
0.0600,0.1575,0.124785,0.122808,0.258032,0.000000
0.0600,0.1650,0.122969,0.126695,0.255686,0.000000
0.0600,0.1725,0.133464,0.113867,0.249373,0.000000
0.0600,0.1800,0.116097,0.129402,0.252421,0.000000
0.0600,0.1875,0.137921,0.112882,0.260050,0.000000
0.0600,0.1950,0.151517,0.103379,0.259397,0.000000
0.0600,0.2025,0.146558,0.105180,0.254207,0.000000
0.0600,0.2100,0.144419,0.108242,0.242484,0.000000
0.0600,0.2175,0.150773,0.103192,0.247989,0.000000
0.0600,0.2250,0.158943,0.099901,0.254390,0.000000
0.0600,0.2325,0.153368,0.101682,0.249627,0.000000
0.0600,0.2400,0.166779,0.092450,0.247158,0.000000
0.0600,0.2475,0.165484,0.093650,0.254008,0.000000
0.0600,0.2550,0.179066,0.084581,0.240867,0.000000
0.0600,0.2625,0.171169,0.092988,0.256926,0.000000
0.0600,0.2700,0.189117,0.080989,0.235071,0.000000
0.0600,0.2775,0.182417,0.084703,0.247674,0.000000
0.0600,0.2850,0.192954,0.078607,0.235848,0.000000
0.0600,0.2925,0.174680,0.091251,0.255836,0.000000
0.0600,0.3000,0.192497,0.078027,0.226982,0.000000
0.0650,0.0000,0.060712,0.179970,0.192526,0.011758
0.0650,0.0075,0.063682,0.175952,0.193680,0.021121
0.0650,0.0150,0.070880,0.168109,0.202371,0.011560
0.0650,0.0225,0.066327,0.175667,0.201931,0.010937
0.0650,0.0300,0.077699,0.169114,0.222379,0.010637
0.0650,0.0375,0.081671,0.159147,0.218538,0.009456
0.0650,0.0450,0.076936,0.164386,0.215726,0.005366
0.0650,0.0525,0.086996,0.151743,0.221202,0.003029
0.0650,0.0600,0.093366,0.144257,0.226341,0.000000
0.0650,0.0675,0.091440,0.149666,0.232689,0.000000
0.0650,0.0750,0.089736,0.154198,0.233398,0.004520
0.0650,0.0825,0.096735,0.146403,0.237341,0.003568
0.0650,0.0900,0.098892,0.143012,0.233280,0.004730
0.0650,0.0975,0.110053,0.133613,0.242557,0.001118
0.0650,0.1050,0.107991,0.136397,0.247766,0.000000
0.0650,0.1125,0.109357,0.132422,0.242259,0.000000
0.0650,0.1200,0.112068,0.130461,0.243049,0.000000
0.0650,0.1275,0.118209,0.127363,0.251698,0.000000
0.0650,0.1350,0.118132,0.129403,0.255342,0.000000
0.0650,0.1425,0.126598,0.119564,0.250083,0.000000
0.0650,0.1500,0.122867,0.126049,0.256100,0.000000
0.0650,0.1575,0.132344,0.115049,0.255870,0.000000
0.0650,0.1650,0.140615,0.110243,0.259283,0.000000
0.0650,0.1725,0.137656,0.114122,0.261489,0.000000
0.0650,0.1800,0.143109,0.111272,0.268285,0.000000
0.0650,0.1875,0.138473,0.113795,0.256153,0.000000
0.0650,0.1950,0.149076,0.106814,0.255196,0.000000
0.0650,0.2025,0.138082,0.110411,0.250070,0.000000
0.0650,0.2100,0.148544,0.103619,0.251035,0.000000
0.0650,0.2175,0.150449,0.104439,0.261969,0.000000
0.0650,0.2250,0.158240,0.098111,0.252180,0.000000
0.0650,0.2325,0.170003,0.092394,0.248863,0.000000
0.0650,0.2400,0.171646,0.093409,0.256526,0.000000
0.0650,0.2475,0.171089,0.090511,0.244349,0.000000
0.0650,0.2550,0.176157,0.088061,0.246011,0.000000
0.0650,0.2625,0.171984,0.089406,0.239380,0.000000
0.0650,0.2700,0.188364,0.085235,0.247199,0.000000
0.0650,0.2775,0.174609,0.091493,0.256881,0.000000
0.0650,0.2850,0.195251,0.075042,0.224672,0.000000
0.0650,0.2925,0.176417,0.088111,0.241549,0.000000
0.0650,0.3000,0.185975,0.082176,0.242768,0.000000
0.0700,0.0000,0.063348,0.177770,0.196380,0.014145
0.0700,0.0075,0.069724,0.169964,0.204725,0.008437
0.0700,0.0150,0.078626,0.160410,0.217617,0.008127
0.0700,0.0225,0.068799,0.172957,0.201922,0.019275
0.0700,0.0300,0.078230,0.157648,0.212366,0.001386
0.0700,0.0375,0.080439,0.161737,0.225137,0.002114
0.0700,0.0450,0.083049,0.162446,0.227063,0.008787
0.0700,0.0525,0.090723,0.152132,0.234562,0.000000
0.0700,0.0600,0.085134,0.159215,0.228497,0.002721
0.0700,0.0675,0.094969,0.147763,0.239604,0.000000
0.0700,0.0750,0.096439,0.148297,0.235004,0.004539
0.0700,0.0825,0.086374,0.158199,0.230651,0.002526
0.0700,0.0900,0.092924,0.146992,0.227890,0.001024
0.0700,0.0975,0.114055,0.130398,0.249957,0.000000
0.0700,0.1050,0.110474,0.133702,0.242922,0.002947
0.0700,0.1125,0.119399,0.129101,0.249413,0.000958
0.0700,0.1200,0.118005,0.132198,0.263006,0.000000
0.0700,0.1275,0.112914,0.134054,0.253333,0.000000
0.0700,0.1350,0.130415,0.122375,0.258595,0.000000
0.0700,0.1425,0.131991,0.117493,0.259101,0.000000
0.0700,0.1500,0.127336,0.120426,0.258689,0.000000
0.0700,0.1575,0.138497,0.112845,0.254505,0.000000
0.0700,0.1650,0.129761,0.121298,0.263880,0.000000
0.0700,0.1725,0.147177,0.108426,0.262785,0.000000
0.0700,0.1800,0.144854,0.109584,0.259734,0.000000
0.0700,0.1875,0.144233,0.108934,0.248316,0.000000
0.0700,0.1950,0.148138,0.110397,0.267863,0.000000
0.0700,0.2025,0.154355,0.103943,0.265409,0.000000
0.0700,0.2100,0.152309,0.104941,0.262546,0.000000
0.0700,0.2175,0.161817,0.097185,0.255387,0.000000
0.0700,0.2250,0.151602,0.104215,0.265682,0.000000
0.0700,0.2325,0.167669,0.092010,0.246599,0.000000
0.0700,0.2400,0.168920,0.093872,0.261847,0.000000
0.0700,0.2475,0.175957,0.085988,0.244774,0.000000
0.0700,0.2550,0.166783,0.092872,0.249980,0.000000
0.0700,0.2625,0.177787,0.088607,0.250179,0.000000
0.0700,0.2700,0.166024,0.094945,0.258413,0.000000
0.0700,0.2775,0.195674,0.076781,0.235645,0.000000
0.0700,0.2850,0.192302,0.078090,0.238635,0.000000
0.0700,0.2925,0.192113,0.083202,0.222424,0.000000
0.0700,0.3000,0.196020,0.076429,0.234937,0.000000
0.0750,0.0000,0.065657,0.171824,0.194770,0.013468
0.0750,0.0075,0.069301,0.173372,0.206698,0.011698
0.0750,0.0150,0.080453,0.167665,0.228789,0.006071
0.0750,0.0225,0.093343,0.150973,0.234459,0.001807
0.0750,0.0300,0.075529,0.164807,0.208633,0.006434
0.0750,0.0375,0.089789,0.153577,0.236417,0.001050
0.0750,0.0450,0.082736,0.161222,0.227341,0.001619
0.0750,0.0525,0.094487,0.152305,0.240518,0.000564
0.0750,0.0600,0.101303,0.142884,0.244872,0.000000
0.0750,0.0675,0.102280,0.142997,0.247184,0.000500
0.0750,0.0750,0.104497,0.138622,0.243093,0.000307
0.0750,0.0825,0.104647,0.137433,0.243878,0.000000
0.0750,0.0900,0.106028,0.138085,0.246796,0.000000
0.0750,0.0975,0.115980,0.131913,0.254018,0.000000
0.0750,0.1050,0.104053,0.140791,0.242752,0.001024
0.0750,0.1125,0.115582,0.131533,0.247255,0.000564
0.0750,0.1200,0.114879,0.130739,0.247290,0.000717
0.0750,0.1275,0.122979,0.123406,0.256801,0.000000
0.0750,0.1350,0.129667,0.118768,0.257341,0.000000
0.0750,0.1425,0.130865,0.122186,0.266914,0.000000
0.0750,0.1500,0.129554,0.119231,0.257975,0.000000
0.0750,0.1575,0.131334,0.119417,0.260641,0.000000
0.0750,0.1650,0.147136,0.106740,0.260284,0.000000
0.0750,0.1725,0.147995,0.110119,0.265976,0.000000
0.0750,0.1800,0.154185,0.104962,0.264690,0.000000
0.0750,0.1875,0.159823,0.096954,0.253167,0.000000
0.0750,0.1950,0.150705,0.102663,0.255328,0.000000
0.0750,0.2025,0.157447,0.100767,0.259154,0.000000
0.0750,0.2100,0.142290,0.109744,0.259266,0.000000
0.0750,0.2175,0.160541,0.097851,0.255224,0.000000
0.0750,0.2250,0.169878,0.093716,0.254143,0.000000
0.0750,0.2325,0.165053,0.097387,0.256589,0.000000
0.0750,0.2400,0.170700,0.089935,0.248087,0.000000
0.0750,0.2475,0.175561,0.088753,0.254818,0.000000
0.0750,0.2550,0.180996,0.087358,0.246070,0.000000
0.0750,0.2625,0.191157,0.081490,0.242678,0.000000
0.0750,0.2700,0.192609,0.079719,0.241004,0.000000
0.0750,0.2775,0.205642,0.073924,0.220438,0.000000
0.0750,0.2850,0.197599,0.075787,0.223879,0.000000
0.0750,0.2925,0.202792,0.074488,0.227329,0.000000
0.0750,0.3000,0.202906,0.073058,0.227002,0.000000
0.0800,0.0000,0.076040,0.170355,0.222743,0.006700
0.0800,0.0075,0.072980,0.172089,0.218191,0.003537
0.0800,0.0150,0.074726,0.167740,0.218068,0.003003
0.0800,0.0225,0.079269,0.161098,0.218441,0.006371
0.0800,0.0300,0.087154,0.155673,0.229828,0.002053
0.0800,0.0375,0.094814,0.153726,0.245068,0.000435
0.0800,0.0450,0.097908,0.146651,0.243028,0.000000
0.0800,0.0525,0.102417,0.140747,0.242711,0.000000
0.0800,0.0600,0.097274,0.145428,0.237905,0.004794
0.0800,0.0675,0.106724,0.137821,0.244345,0.000000
0.0800,0.0750,0.107848,0.138179,0.247943,0.000244
0.0800,0.0825,0.120664,0.127046,0.255251,0.000000
0.0800,0.0900,0.113827,0.130686,0.248995,0.000000
0.0800,0.0975,0.106169,0.136977,0.242792,0.000000
0.0800,0.1050,0.120563,0.128942,0.257626,0.000000
0.0800,0.1125,0.111229,0.137227,0.257263,0.000000
0.0800,0.1200,0.112572,0.135353,0.256685,0.000000
0.0800,0.1275,0.111558,0.134900,0.248264,0.001807
0.0800,0.1350,0.119660,0.129913,0.260590,0.000000
0.0800,0.1425,0.131866,0.121339,0.268810,0.000000
0.0800,0.1500,0.133946,0.117449,0.262236,0.000000
0.0800,0.1575,0.138047,0.116722,0.266562,0.000000
0.0800,0.1650,0.138686,0.114221,0.264508,0.000000
0.0800,0.1725,0.135863,0.115207,0.252324,0.000225
0.0800,0.1800,0.150123,0.108582,0.274250,0.000000
0.0800,0.1875,0.149609,0.104730,0.253462,0.000000
0.0800,0.1950,0.150402,0.106565,0.264884,0.000000
0.0800,0.2025,0.161917,0.096407,0.256653,0.000000
0.0800,0.2100,0.160861,0.099257,0.245907,0.000000
0.0800,0.2175,0.175615,0.088959,0.242573,0.000000
0.0800,0.2250,0.172241,0.092956,0.256003,0.000000
0.0800,0.2325,0.178562,0.089552,0.246526,0.000000
0.0800,0.2400,0.167377,0.099341,0.260860,0.000000
0.0800,0.2475,0.175077,0.089860,0.255653,0.000000
0.0800,0.2550,0.183954,0.083692,0.241117,0.000000
0.0800,0.2625,0.191982,0.080318,0.246356,0.000000
0.0800,0.2700,0.190756,0.081006,0.239066,0.000000
0.0800,0.2775,0.183925,0.086765,0.250305,0.000000
0.0800,0.2850,0.191650,0.079180,0.243050,0.000000
0.0800,0.2925,0.191270,0.078592,0.233260,0.000000
0.0800,0.3000,0.203482,0.072910,0.220251,0.000000
0.0850,0.0000,0.077042,0.165391,0.219155,0.002752
0.0850,0.0075,0.081193,0.158561,0.217554,0.003998
0.0850,0.0150,0.079871,0.162525,0.219554,0.007335
0.0850,0.0225,0.096829,0.145810,0.242503,0.000000
0.0850,0.0300,0.092544,0.153724,0.240387,0.000435
0.0850,0.0375,0.079971,0.157019,0.211646,0.007199
0.0850,0.0450,0.100144,0.146121,0.248781,0.000000
0.0850,0.0525,0.095771,0.148398,0.240413,0.001224
0.0850,0.0600,0.108945,0.142330,0.259643,0.000000
0.0850,0.0675,0.102664,0.141424,0.242442,0.000543
0.0850,0.0750,0.113471,0.136454,0.262084,0.000000
0.0850,0.0825,0.113977,0.134543,0.261177,0.000000
0.0850,0.0900,0.119810,0.130057,0.251983,0.000000
0.0850,0.0975,0.114374,0.131476,0.251094,0.000000
0.0850,0.1050,0.119302,0.127346,0.249572,0.001390
0.0850,0.1125,0.130326,0.120375,0.259860,0.000000
0.0850,0.1200,0.118659,0.130818,0.259769,0.000000
0.0850,0.1275,0.130923,0.123142,0.265382,0.000000
0.0850,0.1350,0.144546,0.113696,0.268654,0.000000
0.0850,0.1425,0.130841,0.121108,0.261052,0.000000
0.0850,0.1500,0.143372,0.113982,0.265944,0.000000
0.0850,0.1575,0.157608,0.103404,0.258656,0.000000
0.0850,0.1650,0.147565,0.109599,0.258372,0.000000
0.0850,0.1725,0.130594,0.119878,0.253187,0.000118
0.0850,0.1800,0.153806,0.105717,0.266692,0.000000
0.0850,0.1875,0.151388,0.105868,0.258923,0.000000
0.0850,0.1950,0.167811,0.096222,0.263635,0.000000
0.0850,0.2025,0.163687,0.097963,0.260000,0.000000
0.0850,0.2100,0.161637,0.100084,0.258073,0.000000
0.0850,0.2175,0.168895,0.096426,0.264677,0.000000
0.0850,0.2250,0.174655,0.093921,0.246209,0.000000
0.0850,0.2325,0.184703,0.086338,0.253154,0.000000
0.0850,0.2400,0.177901,0.090115,0.262709,0.000000
0.0850,0.2475,0.173228,0.093351,0.263212,0.000000
0.0850,0.2550,0.175064,0.090601,0.259339,0.000000
0.0850,0.2625,0.180878,0.089884,0.257857,0.000000
0.0850,0.2700,0.185440,0.084125,0.246388,0.000000
0.0850,0.2775,0.189861,0.081707,0.250581,0.000000
0.0850,0.2850,0.211347,0.072710,0.214298,0.000000
0.0850,0.2925,0.199391,0.079087,0.239458,0.000000
0.0850,0.3000,0.213041,0.072059,0.222706,0.000000
0.0900,0.0000,0.084320,0.160092,0.229799,0.000500
0.0900,0.0075,0.088876,0.159239,0.239715,0.000500
0.0900,0.0150,0.082091,0.164882,0.233190,0.000000
0.0900,0.0225,0.100523,0.141334,0.239861,0.000826
0.0900,0.0300,0.094356,0.149088,0.238509,0.000000
0.0900,0.0375,0.100522,0.145963,0.243861,0.000000
0.0900,0.0450,0.098568,0.144877,0.243371,0.000000
0.0900,0.0525,0.105907,0.141321,0.245156,0.001920
0.0900,0.0600,0.109925,0.134295,0.247691,0.000586
0.0900,0.0675,0.101957,0.150872,0.252096,0.003936
0.0900,0.0750,0.112612,0.132233,0.252154,0.000000
0.0900,0.0825,0.112634,0.133229,0.253417,0.000000
0.0900,0.0900,0.120700,0.127764,0.253469,0.000000
0.0900,0.0975,0.124286,0.128490,0.263918,0.000000
0.0900,0.1050,0.125318,0.126291,0.265744,0.000000
0.0900,0.1125,0.136554,0.120181,0.274037,0.000000
0.0900,0.1200,0.122204,0.132532,0.272350,0.000000
0.0900,0.1275,0.140903,0.113699,0.266873,0.000000
0.0900,0.1350,0.144214,0.114182,0.258111,0.000000
0.0900,0.1425,0.140617,0.115606,0.264815,0.000000
0.0900,0.1500,0.148497,0.107633,0.257750,0.000000
0.0900,0.1575,0.140670,0.113774,0.266902,0.000000
0.0900,0.1650,0.149928,0.108416,0.262569,0.000000
0.0900,0.1725,0.152945,0.106199,0.266097,0.000000
0.0900,0.1800,0.153080,0.107072,0.267986,0.000000
0.0900,0.1875,0.151841,0.107843,0.261236,0.000000
0.0900,0.1950,0.173408,0.092289,0.263396,0.000000
0.0900,0.2025,0.179017,0.088591,0.249605,0.000000
0.0900,0.2100,0.163646,0.098323,0.260260,0.000000
0.0900,0.2175,0.168224,0.097227,0.266911,0.000000
0.0900,0.2250,0.181727,0.085328,0.246415,0.000000
0.0900,0.2325,0.177958,0.091961,0.250206,0.000000
0.0900,0.2400,0.185576,0.084128,0.238986,0.000000
0.0900,0.2475,0.193058,0.081238,0.241733,0.000000
0.0900,0.2550,0.184285,0.082787,0.240460,0.000000
0.0900,0.2625,0.194086,0.079827,0.240722,0.000000
0.0900,0.2700,0.194176,0.079561,0.240596,0.000000
0.0900,0.2775,0.208991,0.072368,0.221300,0.000000
0.0900,0.2850,0.193775,0.082902,0.238468,0.000000
0.0900,0.2925,0.226313,0.063678,0.195861,0.000000
0.0900,0.3000,0.198389,0.078164,0.236286,0.000000
0.0950,0.0000,0.089774,0.149574,0.226925,0.001322
0.0950,0.0075,0.090694,0.158014,0.245855,0.002520
0.0950,0.0150,0.096201,0.148373,0.242769,0.002798
0.0950,0.0225,0.092015,0.154235,0.241515,0.000000
0.0950,0.0300,0.095661,0.151589,0.248766,0.000000
0.0950,0.0375,0.095069,0.146918,0.239144,0.000000
0.0950,0.0450,0.105657,0.141624,0.253631,0.002947
0.0950,0.0525,0.113113,0.140628,0.266450,0.000826
0.0950,0.0600,0.112542,0.135804,0.257766,0.000000
0.0950,0.0675,0.115948,0.133275,0.250384,0.000288
0.0950,0.0750,0.112447,0.134144,0.256087,0.000000
0.0950,0.0825,0.117109,0.132832,0.260303,0.000000
0.0950,0.0900,0.127043,0.123516,0.257913,0.000000
0.0950,0.0975,0.124165,0.127770,0.264567,0.000000
0.0950,0.1050,0.133086,0.117485,0.257744,0.000000
0.0950,0.1125,0.134066,0.122606,0.271888,0.000000
0.0950,0.1200,0.150216,0.108610,0.266303,0.000000
0.0950,0.1275,0.137564,0.112603,0.250229,0.000000
0.0950,0.1350,0.142991,0.113012,0.271598,0.000000
0.0950,0.1425,0.136560,0.118238,0.260088,0.000000
0.0950,0.1500,0.161142,0.102917,0.261936,0.000000
0.0950,0.1575,0.147673,0.112817,0.275051,0.000000
0.0950,0.1650,0.158509,0.107462,0.272145,0.000000
0.0950,0.1725,0.164173,0.102479,0.268689,0.000000
0.0950,0.1800,0.163719,0.102330,0.263868,0.000000
0.0950,0.1875,0.164068,0.099067,0.266772,0.000000
0.0950,0.1950,0.171760,0.095682,0.264598,0.000000
0.0950,0.2025,0.164323,0.100920,0.269584,0.000000
0.0950,0.2100,0.181025,0.087808,0.252104,0.000000
0.0950,0.2175,0.177792,0.091015,0.255403,0.000000
0.0950,0.2250,0.187053,0.084931,0.246997,0.000000
0.0950,0.2325,0.184111,0.084641,0.251555,0.000000
0.0950,0.2400,0.185729,0.086042,0.245977,0.000000
0.0950,0.2475,0.199194,0.079675,0.222285,0.000000
0.0950,0.2550,0.195393,0.076554,0.231367,0.000000
0.0950,0.2625,0.199081,0.079055,0.233959,0.000000
0.0950,0.2700,0.197982,0.079228,0.241463,0.000000
0.0950,0.2775,0.217796,0.068190,0.212107,0.000000
0.0950,0.2850,0.206910,0.071845,0.221167,0.000000
0.0950,0.2925,0.195876,0.076490,0.233597,0.000000
0.0950,0.3000,0.220637,0.067172,0.207592,0.000000
0.1000,0.0000,0.087236,0.159402,0.234877,0.001080
0.1000,0.0075,0.093666,0.151929,0.238280,0.000738
0.1000,0.0150,0.098817,0.147101,0.243624,0.002811
0.1000,0.0225,0.101779,0.148779,0.256431,0.000000
0.1000,0.0300,0.104900,0.146041,0.247469,0.000000
0.1000,0.0375,0.101246,0.143616,0.246009,0.000000
0.1000,0.0450,0.106675,0.142126,0.255818,0.000000
0.1000,0.0525,0.115233,0.132370,0.255047,0.000000
0.1000,0.0600,0.115744,0.132754,0.257995,0.000000
0.1000,0.0675,0.114532,0.136223,0.262247,0.000000
0.1000,0.0750,0.119989,0.130472,0.266336,0.000000
0.1000,0.0825,0.128774,0.119217,0.252685,0.000000
0.1000,0.0900,0.126360,0.124333,0.261201,0.000000
0.1000,0.0975,0.127995,0.125597,0.261935,0.000000
0.1000,0.1050,0.127700,0.129219,0.271705,0.000000
0.1000,0.1125,0.141286,0.114339,0.269898,0.000000
0.1000,0.1200,0.132009,0.122555,0.261808,0.000000
0.1000,0.1275,0.135653,0.117685,0.263036,0.000000
0.1000,0.1350,0.156555,0.104050,0.254690,0.000000
0.1000,0.1425,0.159569,0.100158,0.264294,0.000000
0.1000,0.1500,0.157462,0.100965,0.262781,0.000000
0.1000,0.1575,0.148630,0.110665,0.273063,0.000000
0.1000,0.1650,0.154401,0.105765,0.264337,0.000000
0.1000,0.1725,0.179133,0.090442,0.252468,0.000000
0.1000,0.1800,0.150321,0.105691,0.264035,0.000000
0.1000,0.1875,0.170291,0.094498,0.260329,0.000000
